1.304999887943267822e-01
3.899999558925628662e-01
6.059999465942382812e-01
5.519999265670776367e-01
7.164999842643737793e-01
1.315999865531921387e+00
1.603500008583068848e+00
1.922499895095825195e+00
1.930000066757202148e+00
2.128499984741210938e+00
2.081000089645385742e+00
2.683499813079833984e+00
2.830999851226806641e+00
3.291999816894531250e+00
3.796000003814697266e+00
4.100499629974365234e+00
4.177499771118164062e+00
4.401000022888183594e+00
4.502999305725097656e+00
4.852999687194824219e+00
4.636499404907226562e+00
4.773999691009521484e+00
5.653999805450439453e+00
5.690999507904052734e+00
7.033499240875244141e+00
6.945499420166015625e+00
6.800999641418457031e+00
7.380499362945556641e+00
8.719999313354492188e+00
8.535500526428222656e+00
9.706998825073242188e+00
1.009399890899658203e+01
9.204498291015625000e+00
1.052249813079833984e+01
9.869499206542968750e+00
1.156549835205078125e+01
1.288749885559082031e+01
1.286299896240234375e+01
1.352799797058105469e+01
1.514049816131591797e+01
1.468799877166748047e+01
1.716599845886230469e+01
1.548299884796142578e+01
1.808899879455566406e+01
2.027999687194824219e+01
2.049499893188476562e+01
2.264399909973144531e+01
2.358499526977539062e+01
2.660449790954589844e+01
2.414049911499023438e+01
2.546449851989746094e+01
2.736699485778808594e+01
2.774249649047851562e+01
2.879099655151367188e+01
2.752499961853027344e+01
2.922849464416503906e+01
2.865049743652343750e+01
2.638549423217773438e+01
2.713949966430664062e+01
2.886849594116210938e+01
3.006299400329589844e+01
3.063849830627441406e+01
3.297099685668945312e+01
3.297899627685546875e+01
3.405099487304687500e+01
3.182500076293945312e+01
3.123249435424804688e+01
3.332599639892578125e+01
3.406798934936523438e+01
3.382299041748046875e+01
3.418999481201171875e+01
3.579799652099609375e+01
3.638549041748046875e+01
3.621199417114257812e+01
3.611549377441406250e+01
3.632349395751953125e+01
3.630549240112304688e+01
3.557899856567382812e+01
3.677599334716796875e+01
3.641349411010742188e+01
3.702399826049804688e+01
3.661249542236328125e+01
3.715499114990234375e+01
3.704749298095703125e+01
3.697949981689453125e+01
3.687099838256835938e+01
3.750499725341796875e+01
3.650349807739257812e+01
3.718949890136718750e+01
3.801949691772460938e+01
3.831399917602539062e+01
3.774099731445312500e+01
3.791699981689453125e+01
3.692549514770507812e+01
3.684999847412109375e+01
3.741499710083007812e+01
3.746599578857421875e+01
3.816099929809570312e+01
3.796049499511718750e+01
3.847599411010742188e+01
3.764949417114257812e+01
3.840399932861328125e+01
3.794949722290039062e+01
3.780199432373046875e+01
3.786149597167968750e+01
3.801549530029296875e+01
3.786149215698242188e+01
3.748749542236328125e+01
3.822999954223632812e+01
3.742599105834960938e+01
3.826599884033203125e+01
3.836949539184570312e+01
3.807199096679687500e+01
3.854799652099609375e+01
3.833899688720703125e+01
3.844249343872070312e+01
3.823899841308593750e+01
3.706349563598632812e+01
3.798249053955078125e+01
3.796349716186523438e+01
3.847249603271484375e+01
3.800199508666992188e+01
3.793099975585937500e+01
3.808949661254882812e+01
3.830249786376953125e+01
